,trip_id,date,time,transport_type,route_id,origin_station,destination_station,scheduled_departure,scheduled_arrival,actual_departure_delay_min,actual_arrival_delay_min,weather_condition,temperature_C,humidity_percent,wind_speed_kmh,precipitation_mm,event_type,peak_hour
1642,T01642,2023-01-18,07:30:00,Bus,Route_12,Station_44,Station_7,07:34:00,08:23:00,15,18,Fog,17.9,51.0,18.0,5.3,Concert,1
1643,T01643,2023-01-18,07:45:00,Train,Route_19,Station_35,Station_41,07:48:00,08:37:00,18,19,Cloudy,1.0,32.0,39.0,16.7,,0
1644,T01644,2023-01-18,08:00:00,Bus,Route_12,Station_11,Station_14,08:00:00,08:45:00,12,19,Storm,7.5,43.0,5.0,11.5,Festival,0
1645,T01645,2023-01-18,08:15:00,Tram,Route_8,Station_34,Station_43,08:16:00,08:36:00,17,11,Snow,,31.0,3.0,3.1,,0
1646,T01646,2023-01-18,08:30:00,Tram,Route_8,Station_16,Station_26,08:30:00,09:12:00,5,22,Clear,15.9,90.0,,4.1,,0
1647,T01647,2023-01-18,08:45:00,Metro,Route_13,Station_9,Station_26,08:49:00,09:26:00,14,-1,Rain,2.5,61.0,38.0,9.4,,0
1648,T01648,2023-01-18,09:00:00,Bus,Route_12,Station_32,Station_14,09:00:00,09:53:00,9,19,Storm,-0.9,67.0,30.0,15.6,Sports,0
1649,T01649,2023-01-18,09:15:00,Train,Route_16,Station_15,Station_7,09:16:00,09:49:00,18,16,Clear,12.2,75.0,45.0,18.8,Concert,0
1650,T01650,2023-01-18,09:30:00,Tram,Route_1,Station_12,Station_33,09:32:00,09:59:00,9,4,Rain,8.5,71.0,,,,0
1651,T01651,2023-01-18,09:45:00,Train,Route_13,Station_33,Station_26,09:45:00,10:19:00,-2,14,Rain,21.2,35.0,44.0,10.1,,0
1652,T01652,2023-01-18,10:00:00,Train,Route_7,Station_45,Station_45,10:03:00,10:48:00,1,2,Snow,32.0,70.0,20.0,5.0,,0
1653,T01653,2023-01-18,10:15:00,Tram,Route_5,Station_14,Station_20,10:17:00,10:57:00,5,23,Snow,4.9,54.0,36.0,13.5,Festival,0
1654,T01654,2023-01-18,10:30:00,Train,Route_8,Station_8,Station_3,10:33:00,11:06:00,-2,11,Rain,29.2,40.0,8.0,19.6,Sports,0
1655,T01655,2023-01-18,10:45:00,Tram,Route_14,Station_8,Station_4,10:48:00,11:13:00,12,1,Snow,31.8,70.0,34.0,9.5,,0
1656,T01656,2023-01-18,11:00:00,Train,Route_13,Station_27,Station_26,11:03:00,11:55:00,15,5,Rain,31.1,86.0,41.0,3.2,,0
1657,T01657,2023-01-18,11:15:00,Tram,Route_15,Station_12,Station_11,11:15:00,11:43:00,-2,3,Clear,33.1,75.0,46.0,2.1,,1
1658,T01658,2023-01-18,11:30:00,Bus,Route_17,Station_1,Station_2,11:34:00,12:05:00,8,16,Cloudy,28.7,77.0,51.0,5.4,Festival,1
1659,T01659,2023-01-18,11:45:00,Metro,Route_15,Station_43,Station_14,11:47:00,12:40:00,-1,6,Snow,18.7,92.0,20.0,11.4,,1
1660,T01660,2023-01-18,12:00:00,Tram,Route_20,Station_40,Station_44,12:01:00,12:52:00,-2,22,Fog,11.4,68.0,16.0,18.9,Sports,0
1661,T01661,2023-01-18,12:15:00,Tram,Route_18,Station_42,Station_30,12:19:00,13:05:00,9,0,Fog,14.7,39.0,54.0,6.0,,0
1662,T01662,2023-01-18,12:30:00,Metro,Route_18,Station_11,Station_49,12:30:00,12:55:00,13,20,Fog,29.9,99.0,23.0,6.1,,0
1663,T01663,2023-01-18,12:45:00,Tram,Route_2,Station_39,Station_12,12:48:00,13:14:00,19,10,Cloudy,7.1,94.0,30.0,9.6,,0
1664,T01664,2023-01-18,13:00:00,Tram,Route_4,Station_43,Station_26,13:01:00,13:35:00,19,-3,Rain,1.4,88.0,5.0,18.4,Festival,1
1665,T01665,2023-01-18,13:15:00,Train,Route_1,Station_31,Station_44,13:17:00,13:38:00,7,13,Rain,0.6,65.0,56.0,8.4,Festival,0
1666,T01666,2023-01-18,13:30:00,Metro,Route_4,Station_17,Station_33,13:34:00,14:11:00,15,20,Storm,28.1,56.0,34.0,4.5,,0
1667,T01667,2023-01-18,13:45:00,Bus,Route_18,Station_33,Station_13,13:49:00,14:17:00,12,23,Fog,25.5,84.0,49.0,3.3,,0
1668,T01668,2023-01-18,14:00:00,Tram,Route_5,Station_32,Station_14,14:01:00,14:35:00,14,3,Fog,14.9,99.0,,9.1,,0
1669,T01669,2023-01-18,14:15:00,Metro,Route_19,Station_29,Station_24,14:15:00,15:03:00,7,5,Rain,6.0,82.0,12.0,16.0,Sports,0
1670,T01670,2023-01-18,14:30:00,Train,Route_15,Station_21,Station_34,14:32:00,14:55:00,0,8,Fog,22.1,89.0,24.0,5.8,Concert,0
1671,T01671,2023-01-18,14:45:00,Bus,Route_8,Station_21,Station_44,14:46:00,15:30:00,18,17,Rain,-3.5,90.0,31.0,10.3,,0
1672,T01672,2023-01-18,15:00:00,Metro,Route_20,Station_40,Station_26,15:03:00,15:30:00,13,-1,Rain,17.7,65.0,58.0,12.1,,0
1673,T01673,2023-01-18,15:15:00,Bus,Route_17,Station_23,Station_21,15:17:00,15:58:00,3,11,Snow,10.9,56.0,0.0,9.0,Protest,0
1674,T01674,2023-01-18,15:30:00,Bus,Route_1,Station_6,Station_28,15:34:00,16:18:00,0,17,Rain,34.1,70.0,48.0,3.8,Concert,1
1675,T01675,2023-01-18,15:45:00,Bus,Route_12,Station_22,Station_48,15:46:00,16:07:00,6,6,Clear,15.3,57.0,57.0,18.4,,1
1676,T01676,2023-01-18,16:00:00,Tram,Route_19,Station_50,Station_36,16:04:00,16:29:00,8,29,Clear,17.1,45.0,34.0,11.3,Concert,1
1677,T01677,2023-01-18,16:15:00,Tram,Route_15,Station_38,Station_40,16:19:00,16:35:00,18,2,Clear,23.5,64.0,57.0,14.6,Protest,0
1678,T01678,2023-01-18,16:30:00,Train,Route_9,Station_37,Station_2,16:34:00,17:15:00,10,-2,Clear,14.4,65.0,18.0,12.7,,0
1679,T01679,2023-01-18,16:45:00,Train,Route_7,Station_45,Station_42,16:45:00,17:16:00,15,25,Cloudy,4.0,85.0,52.0,20.0,,1
1680,T01680,2023-01-18,17:00:00,Metro,Route_2,Station_8,Station_9,17:04:00,17:33:00,19,29,Storm,16.5,48.0,51.0,9.1,,0
1681,T01681,2023-01-18,17:15:00,Train,Route_9,Station_41,Station_23,17:18:00,17:59:00,19,0,Storm,32.8,86.0,53.0,8.5,Concert,0
1682,T01682,2023-01-18,17:30:00,Bus,Route_10,Station_49,Station_15,17:33:00,17:57:00,1,0,Rain,11.4,62.0,11.0,7.2,Concert,0
1683,T01683,2023-01-18,17:45:00,Bus,Route_2,Station_35,Station_13,17:47:00,18:08:00,19,25,Fog,22.2,52.0,39.0,7.2,Parade,0
1684,T01684,2023-01-18,18:00:00,Tram,Route_19,Station_11,Station_23,18:04:00,18:47:00,5,16,Clear,34.1,92.0,,5.5,,0
1685,T01685,2023-01-18,18:15:00,Bus,Route_11,Station_24,Station_17,18:19:00,18:41:00,10,19,Storm,28.2,99.0,46.0,19.6,Concert,1
1686,T01686,2023-01-18,18:30:00,Metro,Route_13,Station_49,Station_48,18:31:00,18:59:00,7,14,Storm,21.4,51.0,42.0,17.4,,0
1687,T01687,2023-01-18,18:45:00,Bus,Route_10,Station_21,Station_2,18:45:00,19:40:00,-1,21,Clear,24.4,96.0,19.0,6.3,,0
1688,T01688,2023-01-18,19:00:00,Bus,Route_14,Station_2,Station_20,19:02:00,19:21:00,5,-3,Cloudy,32.5,88.0,,6.1,Concert,0
1689,T01689,2023-01-18,19:15:00,Metro,Route_18,Station_40,Station_20,19:19:00,20:00:00,3,11,Cloudy,33.4,54.0,28.0,2.1,Festival,0
1690,T01690,2023-01-18,19:30:00,Train,Route_19,Station_19,Station_46,19:31:00,20:03:00,13,16,Storm,33.8,46.0,15.0,17.5,,0
1691,T01691,2023-01-18,19:45:00,Train,Route_9,Station_39,Station_3,19:45:00,20:20:00,15,23,Cloudy,20.0,68.0,13.0,,Parade,0
1692,T01692,2023-01-18,20:00:00,Metro,Route_7,Station_28,Station_12,20:02:00,20:36:00,14,18,Snow,10.4,68.0,6.0,11.5,,0
1693,T01693,2023-01-18,20:15:00,Tram,Route_3,Station_17,Station_40,20:17:00,20:56:00,3,1,Clear,0.3,53.0,5.0,18.0,,1
1694,T01694,2023-01-18,20:30:00,Bus,Route_20,Station_6,Station_2,20:34:00,20:53:00,10,-1,Storm,10.4,67.0,20.0,8.2,,0
1695,T01695,2023-01-18,20:45:00,Metro,Route_6,Station_19,Station_36,20:47:00,21:23:00,11,13,Clear,32.7,86.0,35.0,16.1,Concert,0
1696,T01696,2023-01-18,21:00:00,Bus,Route_2,Station_38,Station_14,21:01:00,21:21:00,18,20,Cloudy,30.6,73.0,21.0,8.6,,0
1697,T01697,2023-01-18,21:15:00,Tram,Route_6,Station_28,Station_16,21:17:00,22:13:00,7,20,Clear,15.9,65.0,39.0,14.0,,0
1698,T01698,2023-01-18,21:30:00,Bus,Route_3,Station_2,Station_19,21:33:00,21:58:00,8,-1,Cloudy,16.5,99.0,53.0,8.6,,0
1699,T01699,2023-01-18,21:45:00,Metro,Route_16,Station_38,Station_34,21:46:00,22:23:00,10,3,Cloudy,7.4,74.0,18.0,7.9,Concert,0
1700,T01700,2023-01-18,22:00:00,Bus,Route_8,Station_37,Station_44,22:00:00,22:35:00,9,21,Clear,13.2,55.0,24.0,19.8,,1
1701,T01701,2023-01-18,22:15:00,Train,Route_2,Station_4,Station_46,22:15:00,22:59:00,6,-1,Cloudy,23.6,40.0,2.0,12.2,,0
1702,T01702,2023-01-18,22:30:00,Tram,Route_17,Station_22,Station_6,22:34:00,23:07:00,1,11,Snow,11.1,81.0,35.0,7.3,Festival,0
1703,T01703,2023-01-18,22:45:00,Tram,Route_9,Station_26,Station_13,22:49:00,23:27:00,4,25,Rain,2.5,54.0,44.0,5.2,Concert,0
1704,T01704,2023-01-18,23:00:00,Tram,Route_12,Station_49,Station_36,23:03:00,23:40:00,19,25,Clear,16.6,60.0,52.0,0.8,,1
1705,T01705,2023-01-18,23:15:00,Metro,Route_3,Station_43,Station_22,23:15:00,23:45:00,-1,6,Rain,4.0,74.0,58.0,14.1,,0
1706,T01706,2023-01-18,23:30:00,Tram,Route_11,Station_36,Station_18,23:30:00,00:28:00,4,28,Clear,34.0,96.0,33.0,7.4,Sports,0
1707,T01707,2023-01-18,23:45:00,Train,Route_1,Station_13,Station_12,23:45:00,00:08:00,6,19,Cloudy,10.6,69.0,10.0,16.4,,1
1708,T01708,2023-01-19,00:00:00,Metro,Route_13,Station_32,Station_30,00:00:00,00:44:00,2,5,Cloudy,31.4,75.0,47.0,7.3,Sports,0
1709,T01709,2023-01-19,00:15:00,Train,Route_15,Station_17,Station_40,00:17:00,01:06:00,12,10,Storm,4.0,83.0,41.0,7.5,,0
1710,T01710,2023-01-19,00:30:00,Bus,Route_5,Station_41,Station_7,00:31:00,01:19:00,15,0,Snow,2.6,70.0,46.0,15.6,,0
1711,T01711,2023-01-19,00:45:00,Bus,Route_17,Station_36,Station_32,00:46:00,01:30:00,1,16,Storm,19.7,67.0,26.0,9.8,,1
1712,T01712,2023-01-19,01:00:00,Bus,Route_6,Station_46,Station_48,01:03:00,01:55:00,16,24,Rain,26.2,65.0,41.0,17.7,Parade,1
1713,T01713,2023-01-19,01:15:00,Bus,Route_11,Station_19,Station_19,01:17:00,02:08:00,17,10,Cloudy,17.7,73.0,1.0,11.8,Festival,1
1714,T01714,2023-01-19,01:30:00,Train,Route_18,Station_35,Station_6,01:30:00,01:58:00,4,9,Storm,4.2,86.0,5.0,4.8,Festival,1
1715,T01715,2023-01-19,01:45:00,Metro,Route_4,Station_46,Station_20,01:45:00,02:16:00,5,27,Cloudy,-3.5,95.0,45.0,11.4,,0
1716,T01716,2023-01-19,02:00:00,Metro,Route_3,Station_40,Station_27,02:04:00,02:21:00,14,29,Clear,19.7,59.0,1.0,0.1,Protest,0
1717,T01717,2023-01-19,02:15:00,Tram,Route_13,Station_28,Station_43,02:19:00,03:12:00,10,24,Storm,0.2,,41.0,6.2,,0
1718,T01718,2023-01-19,02:30:00,Train,Route_9,Station_1,Station_37,02:33:00,02:54:00,18,21,Rain,8.7,90.0,16.0,4.2,Sports,1
1719,T01719,2023-01-19,02:45:00,Bus,Route_6,Station_42,Station_48,02:45:00,03:09:00,8,28,Storm,22.0,92.0,,13.1,,0
1720,T01720,2023-01-19,03:00:00,Train,Route_12,Station_18,Station_7,03:03:00,03:41:00,-2,5,Cloudy,-1.1,65.0,57.0,2.7,Sports,1
1721,T01721,2023-01-19,03:15:00,Tram,Route_2,Station_48,Station_5,03:17:00,03:39:00,-1,24,Fog,0.1,83.0,47.0,5.8,Festival,0
1722,T01722,2023-01-19,03:30:00,Tram,Route_3,Station_40,Station_11,03:31:00,03:53:00,14,27,Fog,-2.5,94.0,13.0,6.6,,1
1723,T01723,2023-01-19,03:45:00,Train,Route_3,Station_33,Station_15,03:45:00,04:13:00,2,13,Snow,34.8,33.0,9.0,0.1,,0
1724,T01724,2023-01-19,04:00:00,Train,Route_12,Station_12,Station_3,04:02:00,04:48:00,3,19,Cloudy,,84.0,44.0,,,1
1725,T01725,2023-01-19,04:15:00,Train,Route_15,Station_8,Station_5,04:15:00,04:56:00,4,9,Clear,31.2,83.0,32.0,6.2,,0
1726,T01726,2023-01-19,04:30:00,Metro,Route_9,Station_24,Station_23,04:34:00,05:16:00,18,6,Storm,6.7,93.0,41.0,4.4,,0
1727,T01727,2023-01-19,04:45:00,Bus,Route_8,Station_16,Station_37,04:48:00,05:14:00,12,12,Fog,25.1,51.0,53.0,2.3,Protest,0
1728,T01728,2023-01-19,05:00:00,Train,Route_11,Station_50,Station_9,05:04:00,05:35:00,16,2,Clear,3.8,54.0,11.0,3.1,,0
1729,T01729,2023-01-19,05:15:00,Train,Route_16,Station_4,Station_15,05:16:00,05:44:00,13,7,Cloudy,14.9,88.0,31.0,16.7,Concert,0
1730,T01730,2023-01-19,05:30:00,Train,Route_4,Station_38,Station_3,05:34:00,05:55:00,10,-1,Clear,28.0,86.0,48.0,13.7,,1
1731,T01731,2023-01-19,05:45:00,Tram,Route_1,Station_44,Station_29,05:45:00,06:09:00,2,24,Cloudy,27.7,83.0,23.0,9.7,,0
1732,T01732,2023-01-19,06:00:00,Tram,Route_7,Station_27,Station_6,06:04:00,06:25:00,0,11,Snow,26.8,73.0,13.0,18.2,,0
1733,T01733,2023-01-19,06:15:00,Metro,Route_2,Station_9,Station_17,06:15:00,06:59:00,0,9,Storm,27.9,81.0,4.0,0.6,,0
1734,T01734,2023-01-19,06:30:00,Bus,Route_5,Station_47,Station_26,06:31:00,06:53:00,16,13,Clear,3.5,45.0,50.0,6.9,Concert,0
1735,T01735,2023-01-19,06:45:00,Metro,Route_7,Station_16,Station_21,06:49:00,07:44:00,11,3,Storm,14.3,45.0,4.0,16.5,,1
1736,T01736,2023-01-19,07:00:00,Bus,Route_4,Station_12,Station_8,07:03:00,07:51:00,13,24,Clear,14.4,84.0,46.0,12.6,Sports,1
1737,T01737,2023-01-19,07:15:00,Tram,Route_5,Station_31,Station_21,07:18:00,08:09:00,19,9,Cloudy,30.6,90.0,31.0,19.6,,1
1738,T01738,2023-01-19,07:30:00,Tram,Route_1,Station_24,Station_11,07:33:00,07:59:00,14,13,Cloudy,6.9,69.0,44.0,18.9,Parade,0
1739,T01739,2023-01-19,07:45:00,Tram,Route_1,Station_14,Station_38,07:49:00,08:38:00,1,11,Clear,32.3,50.0,48.0,3.4,Protest,0
1740,T01740,2023-01-19,08:00:00,Metro,Route_15,Station_45,Station_8,08:04:00,08:55:00,10,24,Snow,13.0,95.0,32.0,19.4,,0
1741,T01741,2023-01-19,08:15:00,Train,Route_20,Station_25,Station_42,08:19:00,08:40:00,5,11,Cloudy,21.8,37.0,59.0,,,0
1742,T01742,2023-01-19,08:30:00,Train,Route_19,Station_34,Station_24,08:30:00,09:05:00,16,7,Rain,5.8,39.0,45.0,7.5,,1
1743,T01743,2023-01-19,08:45:00,Tram,Route_10,Station_3,Station_35,08:46:00,09:23:00,2,27,Rain,,86.0,3.0,19.7,Sports,0
1744,T01744,2023-01-19,09:00:00,Train,Route_18,Station_24,Station_14,09:03:00,09:53:00,-1,0,Storm,23.4,33.0,56.0,0.7,,0
1745,T01745,2023-01-19,09:15:00,Train,Route_3,Station_42,Station_14,09:15:00,09:59:00,12,23,Rain,15.5,72.0,29.0,13.2,Sports,1
1746,T01746,2023-01-19,09:30:00,Metro,Route_11,Station_9,Station_10,09:33:00,10:20:00,-1,6,Rain,32.2,92.0,40.0,5.3,,0
1747,T01747,2023-01-19,09:45:00,Bus,Route_15,Station_26,Station_12,09:45:00,10:21:00,8,26,Snow,24.5,72.0,16.0,2.6,,0
1748,T01748,2023-01-19,10:00:00,Tram,Route_11,Station_20,Station_38,10:04:00,10:49:00,10,16,Snow,17.6,96.0,2.0,11.6,,1
1749,T01749,2023-01-19,10:15:00,Tram,Route_17,Station_40,Station_44,10:18:00,11:13:00,7,25,Fog,30.5,80.0,12.0,6.1,,0
1750,T01750,2023-01-19,10:30:00,Metro,Route_17,Station_10,Station_46,10:34:00,11:20:00,0,25,Fog,21.6,,43.0,13.3,Concert,1
1751,T01751,2023-01-19,10:45:00,Metro,Route_6,Station_19,Station_34,10:48:00,11:23:00,2,19,Snow,20.9,72.0,47.0,10.8,,0
1752,T01752,2023-01-19,11:00:00,Train,Route_5,Station_3,Station_41,11:02:00,11:54:00,0,17,Fog,4.9,53.0,35.0,7.9,Festival,0
1753,T01753,2023-01-19,11:15:00,Tram,Route_8,Station_24,Station_10,11:15:00,12:03:00,3,6,Snow,10.8,63.0,17.0,3.6,Sports,0
1754,T01754,2023-01-19,11:30:00,Bus,Route_2,Station_5,Station_17,11:32:00,11:50:00,10,8,Fog,22.3,88.0,22.0,12.0,,0
1755,T01755,2023-01-19,11:45:00,Metro,Route_16,Station_3,Station_17,11:45:00,12:08:00,7,26,Cloudy,30.7,31.0,34.0,16.6,,0
1756,T01756,2023-01-19,12:00:00,Bus,Route_20,Station_27,Station_3,12:01:00,12:47:00,16,29,Snow,7.6,31.0,48.0,12.0,,0
1757,T01757,2023-01-19,12:15:00,Bus,Route_12,Station_16,Station_31,12:18:00,12:52:00,5,14,Storm,3.6,39.0,32.0,12.2,Sports,0
1758,T01758,2023-01-19,12:30:00,Tram,Route_6,Station_49,Station_1,12:31:00,13:15:00,15,10,Storm,18.7,52.0,50.0,10.2,,0
1759,T01759,2023-01-19,12:45:00,Tram,Route_1,Station_15,Station_12,12:46:00,13:44:00,0,18,Snow,-2.3,44.0,53.0,7.8,,0
1760,T01760,2023-01-19,13:00:00,Metro,Route_4,Station_35,Station_39,13:00:00,13:38:00,14,17,Rain,23.6,46.0,35.0,9.1,,0
1761,T01761,2023-01-19,13:15:00,Tram,Route_17,Station_12,Station_4,13:17:00,13:40:00,5,-3,Storm,23.1,43.0,16.0,19.8,,1
1762,T01762,2023-01-19,13:30:00,Tram,Route_13,Station_41,Station_42,13:34:00,13:50:00,7,11,Rain,9.2,45.0,38.0,15.0,Parade,1
1763,T01763,2023-01-19,13:45:00,Tram,Route_18,Station_44,Station_13,13:45:00,14:12:00,-1,18,Storm,30.7,61.0,33.0,8.6,Festival,0
1764,T01764,2023-01-19,14:00:00,Bus,Route_5,Station_26,Station_34,14:04:00,14:52:00,9,28,Clear,15.1,52.0,11.0,9.1,,0
1765,T01765,2023-01-19,14:15:00,Metro,Route_3,Station_47,Station_42,14:16:00,14:55:00,3,29,Clear,20.8,63.0,4.0,10.0,Sports,0
1766,T01766,2023-01-19,14:30:00,Train,Route_11,Station_34,Station_21,14:34:00,15:13:00,-1,19,Snow,3.4,45.0,47.0,13.2,Festival,0
1767,T01767,2023-01-19,14:45:00,Bus,Route_13,Station_23,Station_22,14:47:00,15:29:00,18,-2,Storm,11.7,63.0,39.0,9.3,,0
1768,T01768,2023-01-19,15:00:00,Tram,Route_4,Station_31,Station_4,15:00:00,15:38:00,0,-2,Cloudy,29.5,62.0,54.0,13.7,Sports,0
1769,T01769,2023-01-19,15:15:00,Bus,Route_14,Station_50,Station_18,15:17:00,16:03:00,14,25,Rain,3.5,97.0,26.0,6.6,,0
1770,T01770,2023-01-19,15:30:00,Tram,Route_11,Station_20,Station_5,15:32:00,15:59:00,4,-1,Storm,10.6,72.0,59.0,8.2,Concert,0
1771,T01771,2023-01-19,15:45:00,Tram,Route_10,Station_12,Station_19,15:45:00,16:16:00,18,3,Snow,7.7,93.0,39.0,17.3,Concert,1
1772,T01772,2023-01-19,16:00:00,Bus,Route_19,Station_23,Station_2,16:02:00,16:52:00,2,25,Rain,1.0,47.0,12.0,6.6,Parade,0
1773,T01773,2023-01-19,16:15:00,Metro,Route_18,Station_4,Station_12,16:18:00,16:41:00,-2,19,Fog,,97.0,25.0,19.3,,0
1774,T01774,2023-01-19,16:30:00,Tram,Route_6,Station_23,Station_17,16:33:00,17:06:00,5,12,Snow,4.3,90.0,13.0,3.5,Sports,1
1775,T01775,2023-01-19,16:45:00,Metro,Route_15,Station_48,Station_10,16:48:00,17:14:00,9,27,Storm,31.9,49.0,31.0,4.8,,1
1776,T01776,2023-01-19,17:00:00,Train,Route_10,Station_48,Station_34,17:04:00,17:50:00,11,-3,Cloudy,24.6,40.0,10.0,9.3,,0
1777,T01777,2023-01-19,17:15:00,Tram,Route_5,Station_1,Station_6,17:17:00,17:40:00,13,14,Fog,7.6,75.0,37.0,15.9,Parade,1
1778,T01778,2023-01-19,17:30:00,Metro,Route_5,Station_25,Station_8,17:30:00,18:06:00,7,11,Snow,25.5,93.0,15.0,14.6,Sports,0
1779,T01779,2023-01-19,17:45:00,Metro,Route_10,Station_2,Station_11,17:45:00,18:41:00,12,13,Storm,-4.1,57.0,54.0,3.5,,0
1780,T01780,2023-01-19,18:00:00,Train,Route_5,Station_30,Station_12,18:04:00,18:37:00,18,6,Clear,16.1,77.0,56.0,4.7,Concert,0
1781,T01781,2023-01-19,18:15:00,Metro,Route_3,Station_3,Station_9,18:15:00,19:00:00,12,16,Storm,5.0,64.0,21.0,11.5,,1
1782,T01782,2023-01-19,18:30:00,Metro,Route_6,Station_21,Station_2,18:33:00,19:05:00,7,2,Clear,-0.4,37.0,56.0,5.9,,0
1783,T01783,2023-01-19,18:45:00,Train,Route_4,Station_25,Station_8,18:47:00,19:12:00,18,4,Clear,30.4,51.0,46.0,8.4,Sports,0
1784,T01784,2023-01-19,19:00:00,Tram,Route_18,Station_20,Station_11,19:00:00,19:43:00,4,28,Snow,3.0,53.0,15.0,9.7,,0
1785,T01785,2023-01-19,19:15:00,Metro,Route_9,Station_49,Station_36,19:15:00,19:47:00,0,0,Storm,,95.0,12.0,11.9,,0
1786,T01786,2023-01-19,19:30:00,Metro,Route_17,Station_22,Station_10,19:31:00,20:18:00,-1,16,Storm,11.5,93.0,,5.0,Concert,0
1787,T01787,2023-01-19,19:45:00,Metro,Route_13,Station_21,Station_21,19:46:00,20:36:00,3,20,Clear,-4.4,94.0,17.0,3.3,,0
1788,T01788,2023-01-19,20:00:00,Bus,Route_15,Station_33,Station_20,20:01:00,20:43:00,18,20,Rain,24.3,43.0,28.0,8.0,,0
1789,T01789,2023-01-19,20:15:00,Train,Route_20,Station_38,Station_48,20:17:00,20:50:00,6,22,Fog,,54.0,17.0,1.6,,0
1790,T01790,2023-01-19,20:30:00,Bus,Route_17,Station_15,Station_8,20:33:00,21:00:00,7,21,Cloudy,8.8,32.0,45.0,10.5,Festival,0
1791,T01791,2023-01-19,20:45:00,Train,Route_13,Station_46,Station_36,20:48:00,21:36:00,1,3,Storm,6.3,34.0,1.0,16.8,Festival,1
1792,T01792,2023-01-19,21:00:00,Tram,Route_16,Station_15,Station_29,21:03:00,21:25:00,0,6,Fog,-2.1,94.0,53.0,2.4,,0
1793,T01793,2023-01-19,21:15:00,Tram,Route_4,Station_46,Station_42,21:17:00,22:09:00,6,8,Fog,32.7,83.0,1.0,2.3,,0
1794,T01794,2023-01-19,21:30:00,Metro,Route_5,Station_25,Station_12,21:32:00,22:22:00,19,-3,Rain,14.8,48.0,2.0,1.6,Concert,1
1795,T01795,2023-01-19,21:45:00,Train,Route_5,Station_21,Station_14,21:46:00,22:22:00,14,21,Fog,-1.6,83.0,28.0,17.0,Sports,0
1796,T01796,2023-01-19,22:00:00,Tram,Route_9,Station_24,Station_48,22:00:00,22:56:00,11,12,Storm,29.7,39.0,55.0,1.6,,0
1797,T01797,2023-01-19,22:15:00,Train,Route_17,Station_5,Station_50,22:19:00,22:47:00,7,1,Snow,6.2,45.0,7.0,19.7,,0
1798,T01798,2023-01-19,22:30:00,Tram,Route_13,Station_6,Station_21,22:34:00,22:59:00,10,15,Snow,3.1,75.0,10.0,7.2,Parade,0
1799,T01799,2023-01-19,22:45:00,Bus,Route_2,Station_49,Station_22,22:45:00,23:41:00,9,0,Fog,6.2,58.0,11.0,,,0
1800,T01800,2023-01-19,23:00:00,Tram,Route_13,Station_43,Station_21,23:01:00,23:45:00,-2,2,Storm,17.6,44.0,31.0,1.8,,0
1801,T01801,2023-01-19,23:15:00,Bus,Route_19,Station_48,Station_44,23:15:00,23:51:00,19,22,Storm,-2.0,77.0,3.0,11.7,Concert,0
1802,T01802,2023-01-19,23:30:00,Tram,Route_3,Station_44,Station_50,23:30:00,23:50:00,16,5,Clear,14.3,40.0,8.0,11.7,,0
1803,T01803,2023-01-19,23:45:00,Metro,Route_10,Station_47,Station_30,23:49:00,00:29:00,16,10,Rain,30.8,,23.0,9.9,,0
1804,T01804,2023-01-20,00:00:00,Bus,Route_2,Station_23,Station_39,00:01:00,00:53:00,3,5,Cloudy,2.5,65.0,48.0,6.2,Festival,1
1805,T01805,2023-01-20,00:15:00,Tram,Route_13,Station_4,Station_20,00:17:00,01:13:00,10,11,Clear,8.2,59.0,55.0,7.4,,1
1806,T01806,2023-01-20,00:30:00,Metro,Route_19,Station_27,Station_24,00:34:00,00:59:00,16,16,Cloudy,10.8,48.0,15.0,6.4,,0
1807,T01807,2023-01-20,00:45:00,Bus,Route_17,Station_18,Station_23,00:47:00,01:24:00,10,4,Storm,18.4,97.0,16.0,8.5,,0
1808,T01808,2023-01-20,01:00:00,Metro,Route_14,Station_21,Station_7,01:01:00,01:26:00,19,28,Snow,31.8,99.0,46.0,6.8,Festival,0
1809,T01809,2023-01-20,01:15:00,Train,Route_12,Station_28,Station_9,01:15:00,01:50:00,18,17,Clear,10.8,62.0,51.0,13.5,Sports,0
1810,T01810,2023-01-20,01:30:00,Train,Route_12,Station_35,Station_1,01:33:00,02:26:00,1,15,Fog,-2.2,51.0,57.0,5.9,,1
1811,T01811,2023-01-20,01:45:00,Bus,Route_11,Station_22,Station_26,01:48:00,02:33:00,-1,25,Fog,8.9,65.0,21.0,7.0,Concert,0
1812,T01812,2023-01-20,02:00:00,Tram,Route_7,Station_40,Station_38,02:01:00,02:31:00,12,27,Cloudy,2.6,52.0,6.0,8.7,,0
1813,T01813,2023-01-20,02:15:00,Bus,Route_4,Station_23,Station_38,02:18:00,02:51:00,9,2,Storm,21.1,92.0,9.0,0.1,,0
1814,T01814,2023-01-20,02:30:00,Metro,Route_19,Station_3,Station_44,02:32:00,03:09:00,4,0,Snow,-3.8,55.0,28.0,9.8,Concert,0
1815,T01815,2023-01-20,02:45:00,Tram,Route_1,Station_40,Station_22,02:48:00,03:30:00,17,25,Cloudy,6.7,89.0,35.0,5.1,,0
1816,T01816,2023-01-20,03:00:00,Train,Route_3,Station_50,Station_44,03:01:00,03:38:00,15,-1,Snow,,34.0,23.0,1.1,Parade,0
